date,district,category,sentiment,resolution_days,resolved,source
2025-12-31,Northgate,Illegal Parking,concerned,1,True,email
2025-12-31,Northgate,Traffic Signal Issue,satisfied,11,False,phone
2026-01-01,Greenpark,Air Quality Concern,neutral,0,True,phone
2026-01-01,Harbour,Air Quality Concern,frustrated,9,False,app
2026-01-01,Greenpark,Traffic Signal Issue,neutral,6,True,app
2026-01-01,Eastfield,Streetlight Outage,concerned,1,True,app
2026-01-01,Eastfield,Noise Complaint,neutral,2,True,chatbot
2026-01-01,Greenpark,Waste Collection,concerned,5,True,chatbot
2026-01-01,Northgate,EV Charger Fault,urgent,0,True,app
2026-01-01,Greenpark,Pothole Repair,urgent,3,True,email
2026-01-01,Riverside,Pothole Repair,neutral,0,True,social_media
2026-01-01,Eastfield,Traffic Signal Issue,frustrated,2,True,email
2026-01-01,Harbour,Traffic Signal Issue,frustrated,5,True,phone
2026-01-01,Eastfield,Noise Complaint,concerned,0,True,chatbot
2026-01-01,Riverside,Noise Complaint,neutral,4,True,app
2026-01-01,Northgate,Waste Collection,neutral,2,True,social_media
2026-01-01,Central,Illegal Parking,urgent,10,False,phone
2026-01-01,Northgate,Waste Collection,urgent,8,False,chatbot
2026-01-01,Northgate,Waste Collection,frustrated,0,True,email
2026-01-01,Greenpark,Pothole Repair,frustrated,3,True,app
2026-01-01,Riverside,Waste Collection,neutral,4,True,email
2026-01-02,Greenpark,Waste Collection,frustrated,1,True,phone
2026-01-02,Greenpark,Pothole Repair,neutral,26,False,app
2026-01-02,Harbour,Illegal Parking,neutral,4,True,app
2026-01-02,Northgate,Pothole Repair,neutral,1,True,phone
2026-01-02,Eastfield,Traffic Signal Issue,frustrated,0,True,app
2026-01-02,Northgate,EV Charger Fault,concerned,8,False,app
2026-01-02,Harbour,EV Charger Fault,neutral,8,False,phone
2026-01-02,Central,Waste Collection,satisfied,5,True,social_media
2026-01-02,Greenpark,Waste Collection,neutral,13,False,chatbot
2026-01-02,Central,Noise Complaint,concerned,6,True,phone
2026-01-02,Riverside,Traffic Signal Issue,frustrated,6,True,phone
2026-01-02,Harbour,Illegal Parking,frustrated,6,True,app
2026-01-03,Eastfield,Pothole Repair,neutral,5,True,app
2026-01-03,Eastfield,Streetlight Outage,satisfied,1,True,chatbot
2026-01-03,Northgate,EV Charger Fault,urgent,1,True,email
2026-01-03,Northgate,Illegal Parking,neutral,4,True,app
2026-01-03,Harbour,Traffic Signal Issue,neutral,6,True,chatbot
2026-01-03,Harbour,Waste Collection,urgent,2,True,app
2026-01-03,Riverside,Illegal Parking,satisfied,14,False,chatbot
2026-01-03,Northgate,Noise Complaint,concerned,2,True,app
2026-01-03,Eastfield,Waste Collection,neutral,25,False,app
2026-01-03,Northgate,Pothole Repair,neutral,3,True,app
2026-01-03,Central,Noise Complaint,neutral,0,True,chatbot
2026-01-03,Northgate,Streetlight Outage,urgent,0,True,phone
2026-01-03,Eastfield,Waste Collection,concerned,2,True,phone
2026-01-03,Harbour,Waste Collection,frustrated,7,True,app
2026-01-03,Central,Streetlight Outage,concerned,18,False,email
2026-01-03,Harbour,Streetlight Outage,frustrated,1,True,email
2026-01-03,Eastfield,Traffic Signal Issue,neutral,3,True,chatbot
2026-01-03,Eastfield,Noise Complaint,neutral,0,True,app
2026-01-03,Northgate,Pothole Repair,urgent,0,True,phone
2026-01-04,Northgate,Illegal Parking,neutral,9,False,app
2026-01-04,Greenpark,Streetlight Outage,concerned,8,False,app
2026-01-04,Central,Illegal Parking,neutral,0,True,app
2026-01-04,Riverside,Waste Collection,neutral,2,True,phone
2026-01-04,Greenpark,Waste Collection,urgent,1,True,app
2026-01-04,Northgate,EV Charger Fault,concerned,0,True,email
2026-01-04,Harbour,Air Quality Concern,concerned,12,False,chatbot
2026-01-04,Northgate,Streetlight Outage,urgent,1,True,email
2026-01-04,Riverside,Pothole Repair,concerned,1,True,phone
2026-01-05,Central,Air Quality Concern,neutral,2,True,app
2026-01-05,Northgate,Illegal Parking,neutral,1,True,app
2026-01-05,Greenpark,Air Quality Concern,neutral,6,True,app
2026-01-05,Riverside,Waste Collection,neutral,2,True,app
2026-01-05,Northgate,EV Charger Fault,neutral,0,True,app
2026-01-05,Northgate,Illegal Parking,frustrated,3,True,email
2026-01-05,Greenpark,Pothole Repair,concerned,0,True,chatbot
2026-01-05,Northgate,Traffic Signal Issue,neutral,5,True,email
2026-01-05,Greenpark,EV Charger Fault,concerned,8,False,social_media
2026-01-05,Eastfield,Illegal Parking,neutral,6,True,app
2026-01-05,Harbour,Pothole Repair,neutral,9,False,phone
2026-01-05,Northgate,Noise Complaint,neutral,1,True,app
2026-01-05,Central,Streetlight Outage,concerned,3,True,email
2026-01-05,Greenpark,Air Quality Concern,urgent,14,False,phone
2026-01-05,Harbour,Streetlight Outage,neutral,1,True,email
2026-01-05,Central,Pothole Repair,urgent,1,True,app
2026-01-05,Northgate,Illegal Parking,neutral,2,True,app
2026-01-05,Greenpark,Illegal Parking,frustrated,8,False,email
2026-01-05,Northgate,Air Quality Concern,concerned,4,True,app
2026-01-05,Harbour,Illegal Parking,concerned,0,True,app
2026-01-05,Northgate,Traffic Signal Issue,frustrated,30,False,social_media
2026-01-05,Harbour,Streetlight Outage,concerned,4,True,phone
2026-01-05,Northgate,Air Quality Concern,neutral,6,True,app
2026-01-05,Central,Traffic Signal Issue,frustrated,2,True,app
2026-01-05,Eastfield,Waste Collection,neutral,3,True,app
2026-01-06,Central,Air Quality Concern,concerned,1,True,phone
2026-01-06,Central,Noise Complaint,neutral,0,True,app
2026-01-06,Northgate,Waste Collection,urgent,0,True,app
2026-01-06,Riverside,Air Quality Concern,concerned,6,True,email
2026-01-06,Central,Pothole Repair,neutral,2,True,phone
2026-01-06,Northgate,Pothole Repair,frustrated,9,False,app
2026-01-06,Northgate,Air Quality Concern,neutral,4,True,app
2026-01-06,Northgate,Noise Complaint,satisfied,1,True,chatbot
2026-01-06,Riverside,Pothole Repair,frustrated,12,False,chatbot
2026-01-06,Eastfield,Illegal Parking,satisfied,5,True,app
2026-01-06,Riverside,Pothole Repair,frustrated,17,False,chatbot
2026-01-06,Northgate,Illegal Parking,neutral,3,True,chatbot
2026-01-06,Eastfield,EV Charger Fault,neutral,2,True,app
2026-01-06,Central,Pothole Repair,urgent,3,True,chatbot
2026-01-06,Northgate,Traffic Signal Issue,neutral,2,True,phone
2026-01-06,Harbour,Waste Collection,neutral,2,True,phone
2026-01-06,Central,Waste Collection,frustrated,2,True,chatbot
2026-01-06,Riverside,Illegal Parking,frustrated,3,True,chatbot
2026-01-06,Harbour,Air Quality Concern,satisfied,4,True,phone
2026-01-07,Riverside,Illegal Parking,neutral,6,True,app
2026-01-07,Riverside,Pothole Repair,concerned,3,True,phone
2026-01-07,Central,Illegal Parking,neutral,0,True,email
2026-01-07,Eastfield,Illegal Parking,neutral,0,True,phone
2026-01-07,Harbour,Illegal Parking,concerned,0,True,chatbot
2026-01-07,Greenpark,EV Charger Fault,neutral,2,True,phone
2026-01-07,Harbour,Streetlight Outage,concerned,6,True,phone
2026-01-07,Northgate,Illegal Parking,concerned,5,True,phone
2026-01-07,Riverside,Streetlight Outage,frustrated,0,True,email
2026-01-07,Harbour,Illegal Parking,frustrated,4,True,email
2026-01-07,Eastfield,Air Quality Concern,neutral,5,True,app
2026-01-07,Greenpark,Pothole Repair,concerned,2,True,email
2026-01-07,Greenpark,Air Quality Concern,concerned,4,True,phone
2026-01-07,Eastfield,Noise Complaint,frustrated,12,False,email
2026-01-07,Harbour,Pothole Repair,urgent,6,True,app
2026-01-07,Riverside,Streetlight Outage,neutral,7,True,chatbot
2026-01-07,Northgate,Illegal Parking,urgent,0,True,phone
2026-01-07,Northgate,Noise Complaint,urgent,0,True,phone
2026-01-07,Central,Waste Collection,neutral,6,True,phone
2026-01-07,Riverside,Noise Complaint,concerned,2,True,chatbot
2026-01-07,Greenpark,Pothole Repair,urgent,0,True,social_media
2026-01-08,Eastfield,Illegal Parking,satisfied,3,True,email
2026-01-08,Central,EV Charger Fault,frustrated,2,True,email
2026-01-08,Harbour,Streetlight Outage,neutral,2,True,chatbot
2026-01-08,Eastfield,Air Quality Concern,frustrated,41,False,app
2026-01-08,Eastfield,Air Quality Concern,neutral,5,True,app
2026-01-08,Central,Pothole Repair,neutral,5,True,app
2026-01-08,Harbour,Streetlight Outage,neutral,0,True,app
2026-01-08,Harbour,Pothole Repair,concerned,2,True,phone
2026-01-08,Riverside,Traffic Signal Issue,frustrated,0,True,chatbot
2026-01-08,Greenpark,Streetlight Outage,neutral,7,True,chatbot
2026-01-08,Northgate,Waste Collection,neutral,8,False,app
2026-01-09,Harbour,Noise Complaint,concerned,0,True,chatbot
2026-01-09,Eastfield,Illegal Parking,neutral,14,False,social_media
2026-01-09,Greenpark,Illegal Parking,concerned,7,True,chatbot
2026-01-09,Eastfield,Pothole Repair,concerned,1,True,phone
2026-01-09,Eastfield,Waste Collection,neutral,4,True,app
2026-01-09,Greenpark,Pothole Repair,neutral,4,True,app
2026-01-09,Riverside,Traffic Signal Issue,neutral,5,True,chatbot
2026-01-09,Riverside,Pothole Repair,frustrated,1,True,app
2026-01-09,Greenpark,Traffic Signal Issue,frustrated,6,True,app
2026-01-09,Riverside,Air Quality Concern,urgent,0,True,email
2026-01-10,Eastfield,Pothole Repair,concerned,6,True,app
2026-01-11,Riverside,Traffic Signal Issue,neutral,3,True,chatbot
2026-01-11,Central,Traffic Signal Issue,neutral,3,True,phone
2026-01-11,Greenpark,Illegal Parking,satisfied,3,True,app
2026-01-11,Riverside,Pothole Repair,urgent,8,False,chatbot
2026-01-11,Central,Illegal Parking,frustrated,3,True,app
2026-01-11,Northgate,Traffic Signal Issue,concerned,32,False,phone
2026-01-11,Central,Pothole Repair,satisfied,1,True,app
2026-01-11,Greenpark,Waste Collection,urgent,4,True,phone
2026-01-11,Greenpark,Noise Complaint,concerned,2,True,phone
2026-01-11,Northgate,Illegal Parking,concerned,0,True,email
2026-01-11,Riverside,Streetlight Outage,frustrated,1,True,chatbot
2026-01-11,Northgate,Traffic Signal Issue,frustrated,34,False,phone
2026-01-11,Central,Traffic Signal Issue,satisfied,7,True,chatbot
2026-01-11,Central,EV Charger Fault,urgent,0,True,app
2026-01-11,Riverside,Waste Collection,neutral,14,False,app
2026-01-12,Harbour,Waste Collection,neutral,3,True,app
2026-01-12,Harbour,Noise Complaint,concerned,2,True,phone
2026-01-12,Central,Pothole Repair,neutral,23,False,email
2026-01-12,Greenpark,Pothole Repair,urgent,8,False,chatbot
2026-01-12,Eastfield,EV Charger Fault,urgent,3,True,email
2026-01-12,Greenpark,Traffic Signal Issue,neutral,0,True,email
2026-01-12,Riverside,Air Quality Concern,frustrated,5,True,phone
2026-01-12,Harbour,Pothole Repair,neutral,4,True,chatbot
2026-01-12,Harbour,Traffic Signal Issue,neutral,5,True,phone
2026-01-12,Harbour,Pothole Repair,concerned,1,True,phone
2026-01-12,Northgate,Pothole Repair,frustrated,8,False,app
2026-01-12,Riverside,Traffic Signal Issue,concerned,0,True,email
2026-01-12,Riverside,Noise Complaint,neutral,7,True,social_media
2026-01-12,Northgate,Illegal Parking,concerned,0,True,email
2026-01-12,Eastfield,Illegal Parking,neutral,3,True,phone
2026-01-12,Greenpark,Noise Complaint,neutral,5,True,app
2026-01-12,Harbour,Illegal Parking,concerned,2,True,app
2026-01-12,Central,Pothole Repair,concerned,2,True,social_media
2026-01-12,Greenpark,Waste Collection,neutral,0,True,app
2026-01-12,Eastfield,Waste Collection,concerned,2,True,phone
2026-01-12,Central,Pothole Repair,neutral,2,True,phone
2026-01-12,Harbour,Illegal Parking,neutral,10,False,app
2026-01-12,Greenpark,Streetlight Outage,neutral,11,False,app
2026-01-12,Harbour,Illegal Parking,urgent,1,True,chatbot
2026-01-12,Northgate,Pothole Repair,concerned,3,True,app
2026-01-12,Harbour,Air Quality Concern,frustrated,4,True,chatbot
2026-01-12,Greenpark,Illegal Parking,concerned,5,True,social_media
2026-01-12,Northgate,Pothole Repair,concerned,3,True,phone
2026-01-12,Eastfield,Illegal Parking,neutral,7,True,app
2026-01-13,Harbour,Pothole Repair,frustrated,6,True,email
2026-01-13,Riverside,Waste Collection,neutral,0,True,chatbot
2026-01-13,Harbour,Streetlight Outage,concerned,6,True,app
2026-01-13,Greenpark,Air Quality Concern,concerned,6,True,social_media
2026-01-13,Northgate,Illegal Parking,concerned,1,True,app
2026-01-13,Riverside,Pothole Repair,urgent,7,True,phone
2026-01-13,Harbour,Traffic Signal Issue,frustrated,14,False,email
2026-01-13,Northgate,Streetlight Outage,frustrated,1,True,chatbot
2026-01-13,Northgate,Waste Collection,frustrated,3,True,app
2026-01-13,Eastfield,Traffic Signal Issue,concerned,1,True,app
2026-01-13,Riverside,Streetlight Outage,concerned,0,True,app
2026-01-13,Eastfield,Waste Collection,frustrated,2,True,chatbot
2026-01-14,Harbour,Noise Complaint,neutral,22,False,phone
2026-01-14,Central,Pothole Repair,neutral,0,True,email
2026-01-14,Central,Traffic Signal Issue,neutral,17,False,app
2026-01-14,Central,Waste Collection,neutral,2,True,email
2026-01-14,Greenpark,Pothole Repair,concerned,5,True,app
2026-01-14,Northgate,Pothole Repair,neutral,4,True,chatbot
2026-01-14,Central,Illegal Parking,neutral,0,True,phone
2026-01-14,Greenpark,Pothole Repair,frustrated,1,True,chatbot
2026-01-14,Greenpark,Illegal Parking,frustrated,4,True,phone
2026-01-14,Eastfield,Illegal Parking,frustrated,6,True,phone
2026-01-14,Northgate,Pothole Repair,neutral,1,True,phone
2026-01-14,Eastfield,Pothole Repair,urgent,12,False,chatbot
2026-01-14,Northgate,Pothole Repair,frustrated,6,True,chatbot
2026-01-15,Greenpark,Illegal Parking,frustrated,5,True,app
2026-01-15,Harbour,Pothole Repair,satisfied,0,True,app
2026-01-15,Northgate,Pothole Repair,neutral,1,True,chatbot
2026-01-15,Riverside,Waste Collection,frustrated,1,True,email
2026-01-15,Northgate,Pothole Repair,neutral,5,True,phone
2026-01-15,Riverside,Traffic Signal Issue,satisfied,0,True,app
2026-01-15,Harbour,Pothole Repair,concerned,11,False,app
2026-01-15,Riverside,Air Quality Concern,frustrated,5,True,app
2026-01-15,Central,Waste Collection,concerned,20,False,social_media
2026-01-15,Harbour,Pothole Repair,concerned,3,True,app
2026-01-15,Greenpark,Pothole Repair,urgent,1,True,social_media
2026-01-15,Harbour,Traffic Signal Issue,neutral,0,True,app
2026-01-15,Riverside,Illegal Parking,neutral,1,True,phone
2026-01-15,Northgate,Noise Complaint,frustrated,1,True,social_media
2026-01-15,Riverside,Illegal Parking,frustrated,9,False,social_media
2026-01-15,Eastfield,EV Charger Fault,concerned,6,True,chatbot
2026-01-15,Harbour,Air Quality Concern,neutral,4,True,app
2026-01-15,Central,Pothole Repair,concerned,0,True,app
2026-01-15,Greenpark,Waste Collection,frustrated,33,False,chatbot
2026-01-15,Riverside,Streetlight Outage,frustrated,7,True,chatbot
2026-01-15,Northgate,Waste Collection,concerned,2,True,app
2026-01-15,Riverside,Waste Collection,neutral,1,True,chatbot
2026-01-15,Central,Waste Collection,urgent,3,True,social_media
2026-01-15,Central,Illegal Parking,neutral,8,False,chatbot
2026-01-16,Greenpark,Traffic Signal Issue,concerned,1,True,chatbot
2026-01-16,Northgate,Streetlight Outage,concerned,12,False,app
2026-01-16,Northgate,Streetlight Outage,neutral,7,True,chatbot
2026-01-16,Riverside,Waste Collection,neutral,0,True,phone
2026-01-16,Greenpark,Waste Collection,neutral,5,True,app
2026-01-16,Greenpark,Waste Collection,concerned,4,True,email
2026-01-16,Northgate,Streetlight Outage,neutral,2,True,chatbot
2026-01-16,Northgate,Streetlight Outage,neutral,1,True,app
2026-01-16,Riverside,Traffic Signal Issue,concerned,3,True,chatbot
2026-01-16,Harbour,Waste Collection,urgent,5,True,app
2026-01-16,Northgate,Traffic Signal Issue,neutral,4,True,phone
2026-01-16,Harbour,EV Charger Fault,frustrated,10,False,phone
2026-01-16,Central,EV Charger Fault,frustrated,6,True,chatbot
2026-01-16,Riverside,Noise Complaint,frustrated,1,True,social_media
2026-01-16,Harbour,Pothole Repair,concerned,3,True,app
2026-01-16,Greenpark,EV Charger Fault,concerned,1,True,social_media
2026-01-16,Riverside,Illegal Parking,neutral,13,False,app
2026-01-16,Northgate,Streetlight Outage,concerned,1,True,email
2026-01-16,Harbour,Pothole Repair,neutral,6,True,app
2026-01-16,Eastfield,Pothole Repair,frustrated,2,True,phone
2026-01-16,Northgate,Pothole Repair,neutral,7,True,chatbot
2026-01-17,Riverside,Illegal Parking,neutral,1,True,app
2026-01-17,Greenpark,Noise Complaint,frustrated,3,True,app
2026-01-17,Riverside,Waste Collection,concerned,11,False,email
2026-01-17,Riverside,Illegal Parking,concerned,1,True,social_media
2026-01-17,Riverside,EV Charger Fault,neutral,2,True,email
2026-01-17,Riverside,Air Quality Concern,satisfied,5,True,app
2026-01-17,Northgate,Traffic Signal Issue,neutral,0,True,app
2026-01-17,Eastfield,Air Quality Concern,concerned,9,False,app
2026-01-17,Riverside,Waste Collection,urgent,1,True,social_media
2026-01-17,Northgate,Pothole Repair,concerned,1,True,email
2026-01-17,Greenpark,EV Charger Fault,neutral,0,True,phone
2026-01-17,Northgate,Traffic Signal Issue,neutral,5,True,app
2026-01-17,Harbour,Streetlight Outage,frustrated,12,False,app
2026-01-17,Northgate,Air Quality Concern,neutral,2,True,chatbot
2026-01-17,Central,Noise Complaint,neutral,3,True,phone
2026-01-17,Riverside,Illegal Parking,frustrated,8,False,app
2026-01-17,Harbour,Illegal Parking,urgent,4,True,app
2026-01-17,Eastfield,Noise Complaint,frustrated,8,False,phone
2026-01-17,Eastfield,EV Charger Fault,frustrated,6,True,app
2026-01-17,Harbour,Pothole Repair,satisfied,5,True,chatbot
2026-01-17,Harbour,EV Charger Fault,frustrated,14,False,email
2026-01-17,Greenpark,Streetlight Outage,neutral,4,True,chatbot
2026-01-17,Central,EV Charger Fault,concerned,4,True,app
2026-01-18,Central,Pothole Repair,urgent,7,True,phone
2026-01-18,Central,EV Charger Fault,concerned,9,False,phone
2026-01-18,Northgate,Streetlight Outage,satisfied,5,True,email
2026-01-18,Riverside,Waste Collection,concerned,2,True,app
2026-01-18,Northgate,Air Quality Concern,urgent,2,True,phone
2026-01-18,Greenpark,EV Charger Fault,urgent,1,True,email
2026-01-18,Northgate,Traffic Signal Issue,frustrated,9,False,email
2026-01-18,Greenpark,Air Quality Concern,urgent,10,False,phone
2026-01-18,Riverside,Air Quality Concern,neutral,3,True,phone
2026-01-18,Greenpark,Waste Collection,neutral,0,True,email
2026-01-18,Riverside,Waste Collection,satisfied,4,True,phone
2026-01-18,Northgate,Pothole Repair,concerned,0,True,phone
2026-01-18,Eastfield,Illegal Parking,neutral,24,False,chatbot
2026-01-18,Eastfield,Pothole Repair,urgent,2,True,app
2026-01-18,Eastfield,Waste Collection,frustrated,3,True,phone
2026-01-18,Northgate,Traffic Signal Issue,urgent,5,True,app
2026-01-18,Riverside,Streetlight Outage,frustrated,2,True,phone
2026-01-18,Eastfield,EV Charger Fault,neutral,0,True,social_media
2026-01-18,Central,Air Quality Concern,concerned,6,True,phone
