date,hour,district,sensor_type,value,status
2026-02-02,16,Harbour,temperature,17.3,normal
2026-02-02,20,Harbour,temperature,14.0,normal
2026-02-02,8,Harbour,humidity,61.9,normal
2026-02-02,12,Harbour,humidity,66.1,normal
2026-02-02,16,Harbour,humidity,42.3,normal
2026-02-02,20,Harbour,humidity,51.9,normal
2026-02-02,8,Harbour,traffic_flow,638.0,normal
2026-02-02,12,Harbour,traffic_flow,510.0,warning
2026-02-02,16,Harbour,traffic_flow,763.0,normal
2026-02-02,20,Harbour,traffic_flow,628.0,normal
2026-02-02,8,Greenpark,air_quality,44.4,normal
2026-02-02,12,Greenpark,air_quality,33.0,normal
2026-02-02,16,Greenpark,air_quality,47.6,normal
2026-02-02,20,Greenpark,air_quality,39.5,normal
2026-02-02,8,Greenpark,noise_level,52.5,critical
2026-02-02,12,Greenpark,noise_level,65.5,normal
2026-02-02,16,Greenpark,noise_level,62.9,normal
2026-02-02,20,Greenpark,noise_level,59.4,warning
2026-02-02,8,Greenpark,temperature,13.3,normal
2026-02-02,12,Greenpark,temperature,11.9,normal
2026-02-02,16,Greenpark,temperature,6.8,normal
2026-02-02,20,Greenpark,temperature,13.3,normal
2026-02-02,8,Greenpark,humidity,106.7,warning
2026-02-02,12,Greenpark,humidity,65.8,normal
2026-02-02,16,Greenpark,humidity,77.5,normal
2026-02-02,20,Greenpark,humidity,55.9,normal
2026-02-02,8,Greenpark,traffic_flow,1041.0,normal
2026-02-02,12,Greenpark,traffic_flow,420.0,normal
2026-02-02,16,Greenpark,traffic_flow,869.0,normal
2026-02-02,20,Greenpark,traffic_flow,377.0,normal
2026-02-03,8,Central,air_quality,48.8,normal
2026-02-03,12,Central,air_quality,42.2,normal
2026-02-03,16,Central,air_quality,48.7,normal
2026-02-03,20,Central,air_quality,46.7,warning
2026-02-03,8,Central,noise_level,48.9,normal
2026-02-03,12,Central,noise_level,68.9,normal
2026-02-03,16,Central,noise_level,73.5,normal
2026-02-03,20,Central,noise_level,54.9,normal
2026-02-03,8,Central,temperature,10.1,normal
2026-02-03,12,Central,temperature,18.9,normal
2026-02-03,16,Central,temperature,21.4,normal
2026-02-03,20,Central,temperature,17.5,normal
2026-02-03,8,Central,humidity,80.6,normal
2026-02-03,12,Central,humidity,29.7,normal
2026-02-03,16,Central,humidity,41.4,normal
2026-02-03,20,Central,humidity,43.1,normal
2026-02-03,8,Central,traffic_flow,766.0,normal
2026-02-03,12,Central,traffic_flow,332.0,normal
2026-02-03,16,Central,traffic_flow,1042.0,normal
2026-02-03,20,Central,traffic_flow,497.0,normal
2026-02-03,8,Riverside,air_quality,68.1,normal
2026-02-03,12,Riverside,air_quality,55.7,normal
2026-02-03,16,Riverside,air_quality,52.1,normal
2026-02-03,20,Riverside,air_quality,39.5,normal
2026-02-03,8,Riverside,noise_level,57.4,critical
2026-02-03,12,Riverside,noise_level,60.7,normal
2026-02-03,16,Riverside,noise_level,47.3,normal
2026-02-03,20,Riverside,noise_level,43.3,normal
2026-02-03,8,Riverside,temperature,10.5,normal
2026-02-03,12,Riverside,temperature,12.2,normal
2026-02-03,16,Riverside,temperature,13.5,normal
2026-02-03,20,Riverside,temperature,11.3,normal
2026-02-03,8,Riverside,humidity,68.4,normal
2026-02-03,12,Riverside,humidity,93.8,normal
2026-02-03,16,Riverside,humidity,32.4,normal
2026-02-03,20,Riverside,humidity,70.3,normal
2026-02-03,8,Riverside,traffic_flow,937.0,warning
2026-02-03,12,Riverside,traffic_flow,568.0,normal
2026-02-03,16,Riverside,traffic_flow,1021.0,normal
2026-02-03,20,Riverside,traffic_flow,515.0,normal
2026-02-03,8,Northgate,air_quality,29.8,critical
2026-02-03,12,Northgate,air_quality,37.7,normal
2026-02-03,16,Northgate,air_quality,58.0,warning
2026-02-03,20,Northgate,air_quality,51.1,warning
2026-02-03,8,Northgate,noise_level,51.7,normal
2026-02-03,12,Northgate,noise_level,66.4,normal
2026-02-03,16,Northgate,noise_level,56.3,normal
2026-02-03,20,Northgate,noise_level,85.8,normal
2026-02-03,8,Northgate,temperature,16.7,normal
2026-02-03,12,Northgate,temperature,16.4,normal
2026-02-03,16,Northgate,temperature,15.9,normal
2026-02-03,20,Northgate,temperature,16.2,normal
2026-02-03,8,Northgate,humidity,57.7,warning
2026-02-03,12,Northgate,humidity,60.3,normal
2026-02-03,16,Northgate,humidity,66.2,warning
2026-02-03,20,Northgate,humidity,79.3,warning
2026-02-03,8,Northgate,traffic_flow,802.0,normal
2026-02-03,12,Northgate,traffic_flow,726.0,warning
2026-02-03,16,Northgate,traffic_flow,699.0,normal
2026-02-03,20,Northgate,traffic_flow,570.0,normal
2026-02-03,8,Eastfield,air_quality,68.5,normal
2026-02-03,12,Eastfield,air_quality,45.8,normal
2026-02-03,16,Eastfield,air_quality,63.8,normal
2026-02-03,20,Eastfield,air_quality,43.7,normal
2026-02-03,8,Eastfield,noise_level,77.3,normal
2026-02-03,12,Eastfield,noise_level,57.8,critical
2026-02-03,16,Eastfield,noise_level,70.3,normal
2026-02-03,20,Eastfield,noise_level,72.9,normal
2026-02-03,8,Eastfield,temperature,13.2,normal
2026-02-03,12,Eastfield,temperature,9.2,normal
2026-02-03,16,Eastfield,temperature,17.1,normal
2026-02-03,20,Eastfield,temperature,10.2,normal
2026-02-03,8,Eastfield,humidity,49.0,normal
2026-02-03,12,Eastfield,humidity,60.6,critical
2026-02-03,16,Eastfield,humidity,57.0,normal
2026-02-03,20,Eastfield,humidity,94.2,normal
2026-02-03,8,Eastfield,traffic_flow,1034.0,warning
2026-02-03,12,Eastfield,traffic_flow,466.0,warning
2026-02-03,16,Eastfield,traffic_flow,795.0,normal
2026-02-03,20,Eastfield,traffic_flow,262.0,normal
2026-02-03,8,Harbour,air_quality,53.5,warning
2026-02-03,12,Harbour,air_quality,40.7,normal
2026-02-03,16,Harbour,air_quality,46.4,normal
2026-02-03,20,Harbour,air_quality,47.5,normal
2026-02-03,8,Harbour,noise_level,72.2,warning
2026-02-03,12,Harbour,noise_level,83.4,normal
2026-02-03,16,Harbour,noise_level,52.1,normal
2026-02-03,20,Harbour,noise_level,57.4,warning
2026-02-03,8,Harbour,temperature,13.5,warning
2026-02-03,12,Harbour,temperature,17.2,normal
2026-02-03,16,Harbour,temperature,12.4,normal
2026-02-03,20,Harbour,temperature,16.6,normal
2026-02-03,8,Harbour,humidity,70.6,warning
2026-02-03,12,Harbour,humidity,58.7,normal
2026-02-03,16,Harbour,humidity,75.5,normal
2026-02-03,20,Harbour,humidity,64.7,normal
2026-02-03,8,Harbour,traffic_flow,1115.0,normal
2026-02-03,12,Harbour,traffic_flow,487.0,normal
2026-02-03,16,Harbour,traffic_flow,848.0,warning
2026-02-03,20,Harbour,traffic_flow,62.0,normal
2026-02-03,8,Greenpark,air_quality,50.0,normal
2026-02-03,12,Greenpark,air_quality,43.5,normal
2026-02-03,16,Greenpark,air_quality,33.6,normal
2026-02-03,20,Greenpark,air_quality,63.6,normal
2026-02-03,8,Greenpark,noise_level,51.4,critical
2026-02-03,12,Greenpark,noise_level,69.5,normal
2026-02-03,16,Greenpark,noise_level,68.5,normal
2026-02-03,20,Greenpark,noise_level,80.4,normal
2026-02-03,8,Greenpark,temperature,11.1,warning
2026-02-03,12,Greenpark,temperature,13.4,normal
2026-02-03,16,Greenpark,temperature,13.7,normal
2026-02-03,20,Greenpark,temperature,12.4,normal
2026-02-03,8,Greenpark,humidity,67.7,normal
2026-02-03,12,Greenpark,humidity,68.9,normal
2026-02-03,16,Greenpark,humidity,75.2,warning
2026-02-03,20,Greenpark,humidity,69.3,normal
2026-02-03,8,Greenpark,traffic_flow,574.0,normal
2026-02-03,12,Greenpark,traffic_flow,200.0,normal
2026-02-03,16,Greenpark,traffic_flow,1014.0,normal
2026-02-03,20,Greenpark,traffic_flow,269.0,normal
2026-02-04,8,Central,air_quality,57.4,normal
2026-02-04,12,Central,air_quality,62.4,critical
2026-02-04,16,Central,air_quality,71.4,normal
2026-02-04,20,Central,air_quality,52.9,warning
2026-02-04,8,Central,noise_level,71.9,normal
2026-02-04,12,Central,noise_level,63.1,normal
2026-02-04,16,Central,noise_level,53.5,normal
2026-02-04,20,Central,noise_level,52.1,normal
2026-02-04,8,Central,temperature,18.4,normal
2026-02-04,12,Central,temperature,18.5,warning
2026-02-04,16,Central,temperature,10.9,normal
2026-02-04,20,Central,temperature,12.3,normal
2026-02-04,8,Central,humidity,65.0,normal
2026-02-04,12,Central,humidity,45.7,normal
2026-02-04,16,Central,humidity,81.7,normal
2026-02-04,20,Central,humidity,68.4,normal
2026-02-04,8,Central,traffic_flow,1009.0,normal
2026-02-04,12,Central,traffic_flow,507.0,normal
2026-02-04,16,Central,traffic_flow,821.0,normal
2026-02-04,20,Central,traffic_flow,514.0,normal
2026-02-04,8,Riverside,air_quality,63.5,normal
2026-02-04,12,Riverside,air_quality,58.9,normal
2026-02-04,16,Riverside,air_quality,34.4,normal
2026-02-04,20,Riverside,air_quality,53.4,normal
2026-02-04,8,Riverside,noise_level,71.4,normal
2026-02-04,12,Riverside,noise_level,53.4,normal
2026-02-04,16,Riverside,noise_level,56.1,normal
2026-02-04,20,Riverside,noise_level,54.7,normal
2026-02-04,8,Riverside,temperature,12.3,normal
2026-02-04,12,Riverside,temperature,11.8,normal
2026-02-04,16,Riverside,temperature,18.0,normal
2026-02-04,20,Riverside,temperature,12.8,normal
2026-02-04,8,Riverside,humidity,45.3,warning
2026-02-04,12,Riverside,humidity,90.6,normal
2026-02-04,16,Riverside,humidity,77.3,warning
2026-02-04,20,Riverside,humidity,74.7,normal
2026-02-04,8,Riverside,traffic_flow,763.0,normal
2026-02-04,12,Riverside,traffic_flow,191.0,normal
2026-02-04,16,Riverside,traffic_flow,959.0,normal
2026-02-04,20,Riverside,traffic_flow,560.0,normal
2026-02-04,8,Northgate,air_quality,27.4,warning
2026-02-04,12,Northgate,air_quality,92.9,warning
2026-02-04,16,Northgate,air_quality,44.5,normal
2026-02-04,20,Northgate,air_quality,46.7,normal
2026-02-04,8,Northgate,noise_level,70.5,normal
2026-02-04,12,Northgate,noise_level,68.2,critical
2026-02-04,16,Northgate,noise_level,44.8,normal
2026-02-04,20,Northgate,noise_level,65.7,normal
2026-02-04,8,Northgate,temperature,17.7,normal
2026-02-04,12,Northgate,temperature,10.9,normal
2026-02-04,16,Northgate,temperature,12.7,warning
2026-02-04,20,Northgate,temperature,14.8,normal
2026-02-04,8,Northgate,humidity,67.7,normal
2026-02-04,12,Northgate,humidity,70.5,normal
2026-02-04,16,Northgate,humidity,65.6,normal
2026-02-04,20,Northgate,humidity,62.3,normal
2026-02-04,8,Northgate,traffic_flow,593.0,normal
2026-02-04,12,Northgate,traffic_flow,236.0,warning
2026-02-04,16,Northgate,traffic_flow,773.0,normal
2026-02-04,20,Northgate,traffic_flow,165.0,normal
2026-02-04,8,Eastfield,air_quality,27.4,normal
2026-02-04,12,Eastfield,air_quality,20.9,warning
2026-02-04,16,Eastfield,air_quality,60.4,normal
2026-02-04,20,Eastfield,air_quality,69.1,normal
2026-02-04,8,Eastfield,noise_level,71.6,normal
2026-02-04,12,Eastfield,noise_level,45.9,normal
2026-02-04,16,Eastfield,noise_level,64.3,normal
2026-02-04,20,Eastfield,noise_level,76.2,normal
2026-02-04,8,Eastfield,temperature,18.6,normal
2026-02-04,12,Eastfield,temperature,17.0,normal
2026-02-04,16,Eastfield,temperature,14.5,normal
2026-02-04,20,Eastfield,temperature,9.6,normal
2026-02-04,8,Eastfield,humidity,50.7,normal
2026-02-04,12,Eastfield,humidity,69.4,critical
2026-02-04,16,Eastfield,humidity,71.8,normal
2026-02-04,20,Eastfield,humidity,80.8,normal
2026-02-04,8,Eastfield,traffic_flow,675.0,normal
2026-02-04,12,Eastfield,traffic_flow,445.0,normal
2026-02-04,16,Eastfield,traffic_flow,754.0,normal
2026-02-04,20,Eastfield,traffic_flow,142.0,normal
2026-02-04,8,Harbour,air_quality,47.7,normal
2026-02-04,12,Harbour,air_quality,46.3,normal
2026-02-04,16,Harbour,air_quality,51.1,normal
2026-02-04,20,Harbour,air_quality,59.6,normal
2026-02-04,8,Harbour,noise_level,55.2,normal
2026-02-04,12,Harbour,noise_level,58.2,critical
2026-02-04,16,Harbour,noise_level,41.9,normal
2026-02-04,20,Harbour,noise_level,54.2,normal
2026-02-04,8,Harbour,temperature,14.1,normal
2026-02-04,12,Harbour,temperature,12.3,normal
2026-02-04,16,Harbour,temperature,11.7,normal
2026-02-04,20,Harbour,temperature,18.1,normal
2026-02-04,8,Harbour,humidity,64.4,normal
2026-02-04,12,Harbour,humidity,60.4,normal
2026-02-04,16,Harbour,humidity,67.2,normal
2026-02-04,20,Harbour,humidity,84.1,normal
2026-02-04,8,Harbour,traffic_flow,752.0,normal
2026-02-04,12,Harbour,traffic_flow,411.0,normal
2026-02-04,16,Harbour,traffic_flow,764.0,normal
2026-02-04,20,Harbour,traffic_flow,137.0,normal
2026-02-04,8,Greenpark,air_quality,30.5,normal
2026-02-04,12,Greenpark,air_quality,73.2,normal
2026-02-04,16,Greenpark,air_quality,5.9,normal
2026-02-04,20,Greenpark,air_quality,37.7,critical
2026-02-04,8,Greenpark,noise_level,66.4,warning
2026-02-04,12,Greenpark,noise_level,32.1,normal
2026-02-04,16,Greenpark,noise_level,49.6,normal
2026-02-04,20,Greenpark,noise_level,54.4,normal
2026-02-04,8,Greenpark,temperature,8.5,warning
2026-02-04,12,Greenpark,temperature,13.0,normal
2026-02-04,16,Greenpark,temperature,19.8,normal
2026-02-04,20,Greenpark,temperature,12.9,normal
2026-02-04,8,Greenpark,humidity,56.0,normal
2026-02-04,12,Greenpark,humidity,41.7,normal
2026-02-04,16,Greenpark,humidity,66.7,normal
2026-02-04,20,Greenpark,humidity,65.3,warning
2026-02-04,8,Greenpark,traffic_flow,1139.0,normal
2026-02-04,12,Greenpark,traffic_flow,296.0,normal
2026-02-04,16,Greenpark,traffic_flow,968.0,normal
2026-02-04,20,Greenpark,traffic_flow,146.0,normal
2026-02-05,8,Central,air_quality,69.6,normal
2026-02-05,12,Central,air_quality,36.9,normal
2026-02-05,16,Central,air_quality,37.1,warning
2026-02-05,20,Central,air_quality,25.3,normal
2026-02-05,8,Central,noise_level,77.9,warning
2026-02-05,12,Central,noise_level,63.1,warning
2026-02-05,16,Central,noise_level,59.4,normal
2026-02-05,20,Central,noise_level,60.5,normal
2026-02-05,8,Central,temperature,16.1,normal
2026-02-05,12,Central,temperature,17.5,normal
2026-02-05,16,Central,temperature,14.6,normal
2026-02-05,20,Central,temperature,11.7,normal
2026-02-05,8,Central,humidity,80.3,normal
2026-02-05,12,Central,humidity,51.7,normal
2026-02-05,16,Central,humidity,44.5,normal
2026-02-05,20,Central,humidity,39.0,normal
2026-02-05,8,Central,traffic_flow,915.0,normal
2026-02-05,12,Central,traffic_flow,425.0,normal
2026-02-05,16,Central,traffic_flow,648.0,normal
2026-02-05,20,Central,traffic_flow,422.0,normal
2026-02-05,8,Riverside,air_quality,100.4,normal
2026-02-05,12,Riverside,air_quality,64.8,critical
2026-02-05,16,Riverside,air_quality,74.9,critical
2026-02-05,20,Riverside,air_quality,46.4,normal
2026-02-05,8,Riverside,noise_level,68.9,warning
2026-02-05,12,Riverside,noise_level,50.0,normal
2026-02-05,16,Riverside,noise_level,55.9,normal
2026-02-05,20,Riverside,noise_level,68.0,normal
2026-02-05,8,Riverside,temperature,15.4,normal
2026-02-05,12,Riverside,temperature,10.9,normal
2026-02-05,16,Riverside,temperature,14.1,normal
2026-02-05,20,Riverside,temperature,13.6,normal
2026-02-05,8,Riverside,humidity,85.3,normal
2026-02-05,12,Riverside,humidity,56.9,normal
2026-02-05,16,Riverside,humidity,64.3,normal
2026-02-05,20,Riverside,humidity,80.0,normal
2026-02-05,8,Riverside,traffic_flow,1025.0,normal
2026-02-05,12,Riverside,traffic_flow,320.0,normal
2026-02-05,16,Riverside,traffic_flow,685.0,warning
2026-02-05,20,Riverside,traffic_flow,737.0,normal
2026-02-05,8,Northgate,air_quality,42.8,normal
2026-02-05,12,Northgate,air_quality,41.7,normal
2026-02-05,16,Northgate,air_quality,27.7,normal
2026-02-05,20,Northgate,air_quality,39.9,normal
2026-02-05,8,Northgate,noise_level,54.2,normal
2026-02-05,12,Northgate,noise_level,46.9,normal
2026-02-05,16,Northgate,noise_level,50.4,normal
2026-02-05,20,Northgate,noise_level,71.4,normal
2026-02-05,8,Northgate,temperature,17.2,normal
2026-02-05,12,Northgate,temperature,14.1,normal
2026-02-05,16,Northgate,temperature,17.4,normal
2026-02-05,20,Northgate,temperature,15.4,normal
2026-02-05,8,Northgate,humidity,59.3,normal
2026-02-05,12,Northgate,humidity,55.6,warning
2026-02-05,16,Northgate,humidity,69.9,normal
2026-02-05,20,Northgate,humidity,63.6,normal
2026-02-05,8,Northgate,traffic_flow,788.0,normal
2026-02-05,12,Northgate,traffic_flow,494.0,normal
2026-02-05,16,Northgate,traffic_flow,858.0,normal
2026-02-05,20,Northgate,traffic_flow,741.0,normal
2026-02-05,8,Eastfield,air_quality,31.9,normal
2026-02-05,12,Eastfield,air_quality,8.0,normal
2026-02-05,16,Eastfield,air_quality,86.5,normal
2026-02-05,20,Eastfield,air_quality,43.9,normal
2026-02-05,8,Eastfield,noise_level,42.4,normal
2026-02-05,12,Eastfield,noise_level,50.7,normal
2026-02-05,16,Eastfield,noise_level,69.0,normal
2026-02-05,20,Eastfield,noise_level,65.9,normal
2026-02-05,8,Eastfield,temperature,14.9,normal
2026-02-05,12,Eastfield,temperature,21.0,normal
2026-02-05,16,Eastfield,temperature,13.3,normal
2026-02-05,20,Eastfield,temperature,11.7,normal
2026-02-05,8,Eastfield,humidity,65.5,normal
2026-02-05,12,Eastfield,humidity,61.7,normal
2026-02-05,16,Eastfield,humidity,68.9,normal
2026-02-05,20,Eastfield,humidity,73.8,normal
2026-02-05,8,Eastfield,traffic_flow,795.0,normal
2026-02-05,12,Eastfield,traffic_flow,456.0,normal
2026-02-05,16,Eastfield,traffic_flow,754.0,normal
2026-02-05,20,Eastfield,traffic_flow,383.0,normal
2026-02-05,8,Harbour,air_quality,27.2,warning
2026-02-05,12,Harbour,air_quality,13.3,normal
2026-02-05,16,Harbour,air_quality,27.4,warning
2026-02-05,20,Harbour,air_quality,22.0,normal
2026-02-05,8,Harbour,noise_level,41.8,normal
2026-02-05,12,Harbour,noise_level,56.4,normal
2026-02-05,16,Harbour,noise_level,55.0,warning
2026-02-05,20,Harbour,noise_level,70.5,normal
2026-02-05,8,Harbour,temperature,16.5,normal
2026-02-05,12,Harbour,temperature,18.5,normal
2026-02-05,16,Harbour,temperature,17.4,normal
2026-02-05,20,Harbour,temperature,19.6,normal
2026-02-05,8,Harbour,humidity,67.2,normal
2026-02-05,12,Harbour,humidity,61.5,normal
2026-02-05,16,Harbour,humidity,57.4,normal
2026-02-05,20,Harbour,humidity,82.4,normal
2026-02-05,8,Harbour,traffic_flow,795.0,normal
2026-02-05,12,Harbour,traffic_flow,565.0,normal
2026-02-05,16,Harbour,traffic_flow,1063.0,normal
2026-02-05,20,Harbour,traffic_flow,684.0,critical
2026-02-05,8,Greenpark,air_quality,55.4,normal
2026-02-05,12,Greenpark,air_quality,4.9,normal
2026-02-05,16,Greenpark,air_quality,42.3,normal
2026-02-05,20,Greenpark,air_quality,33.5,normal
2026-02-05,8,Greenpark,noise_level,33.7,normal
2026-02-05,12,Greenpark,noise_level,73.7,normal
2026-02-05,16,Greenpark,noise_level,55.5,normal
2026-02-05,20,Greenpark,noise_level,57.1,normal
2026-02-05,8,Greenpark,temperature,12.2,normal
2026-02-05,12,Greenpark,temperature,17.8,normal
2026-02-05,16,Greenpark,temperature,16.2,warning
2026-02-05,20,Greenpark,temperature,14.4,normal
2026-02-05,8,Greenpark,humidity,36.1,normal
2026-02-05,12,Greenpark,humidity,64.7,warning
2026-02-05,16,Greenpark,humidity,72.7,normal
2026-02-05,20,Greenpark,humidity,56.3,normal
2026-02-05,8,Greenpark,traffic_flow,932.0,normal
2026-02-05,12,Greenpark,traffic_flow,236.0,normal
2026-02-05,16,Greenpark,traffic_flow,1015.0,normal
2026-02-05,20,Greenpark,traffic_flow,418.0,normal
2026-02-06,8,Central,air_quality,20.5,warning
2026-02-06,12,Central,air_quality,58.0,normal
2026-02-06,16,Central,air_quality,59.5,normal
2026-02-06,20,Central,air_quality,66.4,normal
2026-02-06,8,Central,noise_level,66.1,normal
2026-02-06,12,Central,noise_level,67.3,normal
2026-02-06,16,Central,noise_level,51.9,normal
2026-02-06,20,Central,noise_level,63.4,normal
2026-02-06,8,Central,temperature,14.6,normal
2026-02-06,12,Central,temperature,15.2,normal
2026-02-06,16,Central,temperature,11.8,normal
2026-02-06,20,Central,temperature,9.3,warning
2026-02-06,8,Central,humidity,74.2,normal
2026-02-06,12,Central,humidity,66.8,normal
2026-02-06,16,Central,humidity,45.8,normal
2026-02-06,20,Central,humidity,75.7,normal
2026-02-06,8,Central,traffic_flow,712.0,normal
2026-02-06,12,Central,traffic_flow,243.0,normal
2026-02-06,16,Central,traffic_flow,886.0,normal
2026-02-06,20,Central,traffic_flow,353.0,normal
2026-02-06,8,Riverside,air_quality,56.5,normal
2026-02-06,12,Riverside,air_quality,17.3,normal
2026-02-06,16,Riverside,air_quality,66.3,normal
2026-02-06,20,Riverside,air_quality,41.1,warning
2026-02-06,8,Riverside,noise_level,68.6,normal
2026-02-06,12,Riverside,noise_level,49.9,normal
2026-02-06,16,Riverside,noise_level,92.9,normal
2026-02-06,20,Riverside,noise_level,101.1,normal
2026-02-06,8,Riverside,temperature,16.4,normal
2026-02-06,12,Riverside,temperature,16.9,critical
2026-02-06,16,Riverside,temperature,12.5,normal
